Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Hanuman nagar,19.008007199999998,72.8236164,"Century Bazaar, Worli",19.0127363416952,72.82394886016846,Scenic Lookout
Hanuman nagar,19.008007199999998,72.8236164,Quick Bite,19.01284956405831,72.82573675766896,Food
Hanuman nagar,19.008007199999998,72.8236164,South High,19.004366,72.828328,South Indian Restaurant
Hanuman nagar,19.008007199999998,72.8236164,Malvan Kinara,19.003413681616646,72.81859904499929,Indian Restaurant
Hanuman nagar,19.008007199999998,72.8236164,Birdy's,19.015067673003742,72.82753702090746,Dessert Shop
Hanuman nagar,19.008007199999998,72.8236164,Poetry,19.002403,72.82841,Dessert Shop
Hanuman nagar,19.008007199999998,72.8236164,Popular Sandwich & More,19.006033451919127,72.83116058742922,Sandwich Place
Hanuman nagar,19.008007199999998,72.8236164,Smokin' Joe's Prabhadevi,19.01528074365887,72.82724851807636,Pizza Place
Hanuman nagar,19.008007199999998,72.8236164,Juno's Pizza Corner @One Indiabulls Centre,19.00641108322814,72.83227418862354,Pizza Place
Hanuman nagar,19.008007199999998,72.8236164,Worli Sea Face Kebab rolls,19.00743037110337,72.81434632332045,Arcade
Hanuman nagar,19.008007199999998,72.8236164,chaayos,19.001138826703635,72.82943515616655,Tea Room
Hanuman nagar,19.008007199999998,72.8236164,Chai Point,19.006445,72.83279,Tea Room
Pali Naka,19.062785100000003,72.8293905,Indigo Deli,19.06171028998035,72.82997150211034,Deli / Bodega
Pali Naka,19.062785100000003,72.8293905,Punjab Sweet House And Restaurant,19.06255314675695,72.82942295777715,Indian Restaurant
Pali Naka,19.062785100000003,72.8293905,Soul Fry,19.06273857286659,72.82809408684619,Seafood Restaurant
Pali Naka,19.062785100000003,72.8293905,Bombay Salad Co.,19.064715341256164,72.83091998224552,Salad Place
Pali Naka,19.062785100000003,72.8293905,Mac Craig,19.061541991030687,72.82889362096834,Bakery
Pali Naka,19.062785100000003,72.8293905,Toto’s Garage,19.062401412096985,72.82984348227362,Pub
Pali Naka,19.062785100000003,72.8293905,Suzette,19.06152590248658,72.82908067105699,French Restaurant
Pali Naka,19.062785100000003,72.8293905,Smoke House Deli,19.06548155786204,72.82986113508434,Deli / Bodega
Pali Naka,19.062785100000003,72.8293905,Pali Bhavan,19.06208863111207,72.8294592044777,Indian Restaurant
Pali Naka,19.062785100000003,72.8293905,Jai Hind Lunch Home,19.063020178888646,72.82939367421633,Seafood Restaurant
Pali Naka,19.062785100000003,72.8293905,Candies,19.061176223187175,72.82663421803241,Bakery
Pali Naka,19.062785100000003,72.8293905,Wok Express,19.062319585064923,72.82955517194748,Chinese Restaurant
Pali Naka,19.062785100000003,72.8293905,Pali Village Café,19.062056,72.829506,Café
Pali Naka,19.062785100000003,72.8293905,Pali Market,19.062740864838272,72.82833555711356,Farmers Market
Pali Naka,19.062785100000003,72.8293905,A Chocolate Affair,19.062715420300837,72.82935210803005,Arcade
Pali Naka,19.062785100000003,72.8293905,XVII Tea Room,19.05952567663164,72.82924728335747,Café
Pali Naka,19.062785100000003,72.8293905,Le15 Patisserie,19.066026864109162,72.82988741981241,Cupcake Shop
Pali Naka,19.062785100000003,72.8293905,Gondola's,19.06272486255789,72.82817685484878,Restaurant
Pali Naka,19.062785100000003,72.8293905,Khane Khas,19.065485032903197,72.83103442139502,Indian Restaurant
Pali Naka,19.062785100000003,72.8293905,Clue Hunt,19.0653105654866,72.83088362882985,Arcade
Pali Naka,19.062785100000003,72.8293905,Chocolateria San Churro,19.061917933615774,72.83447969968148,Dessert Shop
Pali Naka,19.062785100000003,72.8293905,Kitchen Garden by Suzette,19.06154546724086,72.82926199440713,Salad Place
Pali Naka,19.062785100000003,72.8293905,Theobroma,19.065378997148745,72.83371155027025,Dessert Shop
Pali Naka,19.062785100000003,72.8293905,Fatty Bao,19.065482765017773,72.83227238307614,Asian Restaurant
Pali Naka,19.062785100000003,72.8293905,Pal's Fish Corner,19.065159775296554,72.83095526358719,Indian Restaurant
Pali Naka,19.062785100000003,72.8293905,Poetry by Love &  Cheesecake,19.065488388644965,72.83108912858307,Dessert Shop
Pali Naka,19.062785100000003,72.8293905,Monkey Bar,19.06547527118653,72.83235770915195,Bar
Pali Naka,19.062785100000003,72.8293905,iThinkFitness,19.061040067814883,72.83260804253739,Gym / Fitness Center
Pali Naka,19.062785100000003,72.8293905,Bombay Coffee House,19.063424743075647,72.83467077961646,Café
Pali Naka,19.062785100000003,72.8293905,Bastian,19.0635656703907,72.83480660265644,Seafood Restaurant
Pali Naka,19.062785100000003,72.8293905,Natural Icecream,19.06537508028071,72.83388370840304,Ice Cream Shop
Pali Naka,19.062785100000003,72.8293905,One Street Over,19.064871012600435,72.8348828291903,Modern European Restaurant
Pali Naka,19.062785100000003,72.8293905,Le 15 Patisserie,19.06606030688975,72.82989311459603,Bakery
Pali Naka,19.062785100000003,72.8293905,Global Fusion,19.065174038697997,72.83395584403156,Sushi Restaurant
Pali Naka,19.062785100000003,72.8293905,Jai Jawan,19.068091901360628,72.83246752337827,Seafood Restaurant
Pali Naka,19.062785100000003,72.8293905,Terra - The Rooftop Cafe,19.06682127377207,72.83035613459597,Cocktail Bar
Pali Naka,19.062785100000003,72.8293905,Almeida Park,19.057656373506948,72.83154140498996,Park
Pali Naka,19.062785100000003,72.8293905,Bora Bora,19.06216319903208,72.83446799814224,Lounge
Pali Naka,19.062785100000003,72.8293905,Yoga house,19.065608961136682,72.82478697573748,Café
Pali Naka,19.062785100000003,72.8293905,Jogger's Park,19.059728381291716,72.82205540884804,Park
Pali Naka,19.062785100000003,72.8293905,Escobar,19.0601765440514,72.83644615761388,Lounge
Pali Naka,19.062785100000003,72.8293905,St. Andrew's Auditorium,19.056678114839823,72.82867021824461,College Auditorium
Pali Naka,19.062785100000003,72.8293905,Marie Antoinette,19.067553880974074,72.82518037991079,Cupcake Shop
Pali Naka,19.062785100000003,72.8293905,Arth Restaurant,19.068285938211584,72.83179756923589,Indian Restaurant
Pali Naka,19.062785100000003,72.8293905,Bandra Gymkhana,19.058725523035374,72.82614832149801,Event Space
Pali Naka,19.062785100000003,72.8293905,Blue Tokai Coffee Roasters,19.060479705182388,72.82432025888302,Café
Pali Naka,19.062785100000003,72.8293905,Carter Road Promenade,19.067249529820025,72.82291516455471,Scenic Lookout
Pali Naka,19.062785100000003,72.8293905,The Bagel Shop,19.063140391211206,72.82490212775264,Bagel Shop
Pali Naka,19.062785100000003,72.8293905,Candies,19.070288312673544,72.82624472801321,Fast Food Restaurant
Pali Naka,19.062785100000003,72.8293905,Carters,19.06392440542608,72.82289785406695,Scenic Lookout
Pali Naka,19.062785100000003,72.8293905,Jean Claude Biguine,19.068488654057923,72.83348587326604,Spa
Pali Naka,19.062785100000003,72.8293905,TAP Resto Bar,19.065223853365627,72.83365900983216,Bar
Pali Naka,19.062785100000003,72.8293905,Hearsch Bakery,19.055119886795794,72.82700605766848,Bakery
Pali Naka,19.062785100000003,72.8293905,Hangla's,19.06218890559268,72.83491103749631,Food Truck
Pali Naka,19.062785100000003,72.8293905,Otters Club,19.060571279367178,72.82140127907837,General Entertainment
Pali Naka,19.062785100000003,72.8293905,Jai Jawan Punjabi Fish Centre,19.064249280720418,72.83477082939208,Fish & Chips Shop
Pali Naka,19.062785100000003,72.8293905,Linking Road,19.06581467243237,72.83438853001239,Road
Pali Naka,19.062785100000003,72.8293905,Nature's Basket,19.05553322824323,72.83177797317528,Gourmet Shop
Pali Naka,19.062785100000003,72.8293905,Godrej Nature's Basket,19.055509463847304,72.83193507717596,Gourmet Shop
Pali Naka,19.062785100000003,72.8293905,Izumi,19.062873,72.823694,Japanese Restaurant
Pali Naka,19.062785100000003,72.8293905,Khar Gymkhana,19.07047363914529,72.83154392583201,Gym / Fitness Center
Pali Naka,19.062785100000003,72.8293905,Bhaijaanz,19.06763301179858,72.82521310655815,Indian Restaurant
Pali Naka,19.062785100000003,72.8293905,Ray’s Café and Pizzeria,19.05499246355498,72.82835358154533,Pizza Place
Pali Naka,19.062785100000003,72.8293905,Khar Gymkhana - Black Dog Bar,19.06990686189211,72.83174012906107,Lounge
Pali Naka,19.062785100000003,72.8293905,China Blue,19.060530343408644,72.82435577750911,Chinese Restaurant
Pali Naka,19.062785100000003,72.8293905,Golconda Bowl,19.055976521810276,72.83418851936942,Indian Restaurant
Pali Naka,19.062785100000003,72.8293905,Persian Darbar,19.060322757115504,72.83648146121492,Indian Restaurant
Pali Naka,19.062785100000003,72.8293905,IMBISS Meating Joint,19.053815652610098,72.82985059681968,German Restaurant
Pali Naka,19.062785100000003,72.8293905,Karachi sweets n chaat,19.05512351190259,72.83149909194438,Snack Place
Pali Naka,19.062785100000003,72.8293905,La Folie,19.055033318788375,72.8292600602837,Bakery
Pali Naka,19.062785100000003,72.8293905,Cuckoo Club by The Hive,19.061222617347486,72.82652758921921,Comedy Club
Pali Naka,19.062785100000003,72.8293905,Sufra,19.066385307838615,72.8231275754687,Middle Eastern Restaurant
Pali Naka,19.062785100000003,72.8293905,Yummies,19.069039625240322,72.82443740472733,Fast Food Restaurant
Pali Naka,19.062785100000003,72.8293905,Mamagoto,19.054876495307813,72.82839535179241,Asian Restaurant
Pali Naka,19.062785100000003,72.8293905,Birdsong Café,19.054283169868402,72.82751633003814,Café
Pali Naka,19.062785100000003,72.8293905,Natural Ice Cream,19.055038089975508,72.82673846912485,Ice Cream Shop
Pali Naka,19.062785100000003,72.8293905,Elco Chat Corner,19.055762166881593,72.83321593299348,Indian Restaurant
Pali Naka,19.062785100000003,72.8293905,A-1 Bakery,19.054723825158238,72.82633684687082,Bakery
Pali Naka,19.062785100000003,72.8293905,Heng Bok,19.05916301268284,72.83754654651213,Korean Restaurant
Pali Naka,19.062785100000003,72.8293905,Melting Pot,19.070467398351788,72.83157324002434,Indian Restaurant
Pali Naka,19.062785100000003,72.8293905,Pronto,19.05476489296356,72.82578868851397,Pizza Place
Pali Naka,19.062785100000003,72.8293905,Elco Veg Restaurant,19.055791372778778,72.83325257128638,Snack Place
Pali Naka,19.062785100000003,72.8293905,Barbeque Nation,19.056236459180184,72.8341671323342,BBQ Joint
Pali Naka,19.062785100000003,72.8293905,Bamboo Tree,19.06220877542878,72.82453657480497,Spa
Pali Naka,19.062785100000003,72.8293905,The Village Shop,19.055241156076104,72.82489878833995,Gluten-free Restaurant
Pali Naka,19.062785100000003,72.8293905,Santé,19.054995849437468,72.8282757562969,Bar
Pali Naka,19.062785100000003,72.8293905,D'Monte Park Recreation Centre,19.059629587422016,72.82599507232585,Event Space
Pali Naka,19.062785100000003,72.8293905,Bombay Barbeque,19.06986054980803,72.82970847460179,BBQ Joint
Pali Naka,19.062785100000003,72.8293905,Yacht Bar & Restaurant,19.055232326889726,72.83080995082855,Bar
Pali Naka,19.062785100000003,72.8293905,Barbeque Nation,19.06993732888772,72.82969119168305,BBQ Joint
Pali Naka,19.062785100000003,72.8293905,Chéron,19.055253954057882,72.83064520513383,Café
Pali Naka,19.062785100000003,72.8293905,American Express Bakery,19.05479504313943,72.82677376045608,Bakery
Pali Naka,19.062785100000003,72.8293905,Pizza Metro Pizza,19.07007253727043,72.82922724645606,Italian Restaurant
Pali Naka,19.062785100000003,72.8293905,Fendi Boutique,19.055853227491234,72.83252998919797,Clothing Store
Pali Naka,19.062785100000003,72.8293905,Temperance,19.065565624769604,72.8247857093811,Performing Arts Venue
Pali Naka,19.062785100000003,72.8293905,Khar Gymkhana - Poolside,19.070447636428643,72.83160487452561,Pool
Pali Naka,19.062785100000003,72.8293905,Le Rêve (Globus Cinema),19.056014292525585,72.8339514796647,Indie Movie Theater
Pali Naka,19.062785100000003,72.8293905,Jai Hind,19.05606490713528,72.83488535462942,Seafood Restaurant
Pali Naka,19.062785100000003,72.8293905,Trios,19.055567666495755,72.83215301982818,Women's Store
Pali Naka,19.062785100000003,72.8293905,Mama Mia,19.055767118543354,72.83452920697164,Pizza Place
Khar Danda,19.07677855,72.82503089,LSD - Love Sugar Dough,19.0724876174635,72.82669179149165,Bakery
Khar Danda,19.07677855,72.82503089,Neelam Foodland,19.07366345188169,72.83004736158074,Grocery Store
Khar Danda,19.07677855,72.82503089,Starbucks,19.075523243262623,72.8317448378628,Coffee Shop
Khar Danda,19.07677855,72.82503089,Candies,19.070288312673544,72.82624472801321,Fast Food Restaurant
Khar Danda,19.07677855,72.82503089,Olive Bar & Kitchen,19.07184565064327,72.82516744088244,Lounge
Khar Danda,19.07677855,72.82503089,Hakim's Aalim Hair Lounge,19.07175220683719,72.82479623025131,Salon / Barbershop
Khar Danda,19.07677855,72.82503089,Carter's Blue,19.07078342149227,72.8230446191692,Fried Chicken Joint
Khar Danda,19.07677855,72.82503089,Out of the Blue,19.07175568646313,72.825535360731,Italian Restaurant
Khar Danda,19.07677855,72.82503089,Hokey Pokey,19.070783296955867,72.82268924278887,Ice Cream Shop
Khar Danda,19.07677855,72.82503089,Le Pain Quotidien,19.07885768117065,72.82990923188731,French Restaurant
Khar Danda,19.07677855,72.82503089,Koinonia Coffee Roasters,19.073263816388312,72.82617788108536,Café
Khar Danda,19.07677855,72.82503089,Guilt Trip,19.071333721056806,72.82405418485534,Cupcake Shop
Khar Danda,19.07677855,72.82503089,Shatranj Napoli,19.071727,72.824904,Italian Restaurant
Khar Danda,19.07677855,72.82503089,Love And Cheesecake,19.07068328131204,72.82272437684694,Bakery
Khar Danda,19.07677855,72.82503089,Grecko,19.070260522685086,72.82281130160979,Greek Restaurant
Khar Danda,19.07677855,72.82503089,Mad Over Donuts,19.07094322463995,72.82334308959538,Donut Shop
Khar Danda,19.07677855,72.82503089,Khar Gymkhana,19.07047363914529,72.83154392583201,Gym / Fitness Center
Khar Danda,19.07677855,72.82503089,Baskin-Robbins,19.071206448628136,72.82386723948177,Ice Cream Shop
Khar Danda,19.07677855,72.82503089,Yummies,19.069039625240322,72.82443740472733,Fast Food Restaurant
Khar Danda,19.07677855,72.82503089,Le Sutra,19.071822808734836,72.82527687395375,Event Space
Khar Danda,19.07677855,72.82503089,Cocoberry,19.070973256014614,72.82333610456998,Dessert Shop
Khar Danda,19.07677855,72.82503089,The Korner House,19.07198926217161,72.82555560695286,New American Restaurant
Khar Danda,19.07677855,72.82503089,Spaghetti Kitchen,19.072907134565693,72.83196346638549,Italian Restaurant
Khar Danda,19.07677855,72.82503089,Wai Yu Mun Ching,19.084403012967847,72.8296315412298,Thai Restaurant
Khar Danda,19.07677855,72.82503089,Fellas,19.07413410709258,72.83235050804336,Juice Bar
Khar Danda,19.07677855,72.82503089,China Garden,19.072592995911474,72.83195266602313,Chinese Restaurant
Khar Danda,19.07677855,72.82503089,Melting Pot,19.070467398351788,72.83157324002434,Indian Restaurant
Khar Danda,19.07677855,72.82503089,Bombay Adda,19.07587218782422,72.83401688106666,Lounge
Khar Danda,19.07677855,72.82503089,Lassi Te Parrontthe,19.070738220888266,72.82295601623416,Fast Food Restaurant
Khar Danda,19.07677855,72.82503089,Camy Wafers,19.07307162384195,72.83121487755993,Bakery
Khar Danda,19.07677855,72.82503089,Pink Sugar,19.070906050013484,72.82320944265895,Dessert Shop
Khar Danda,19.07677855,72.82503089,Pizza Metro Pizza,19.07007253727043,72.82922724645606,Italian Restaurant
Khar Danda,19.07677855,72.82503089,Bombay Barbeque,19.06986054980803,72.82970847460179,BBQ Joint
Khar Danda,19.07677855,72.82503089,Barbeque Nation,19.06993732888772,72.82969119168305,BBQ Joint
Khar Danda,19.07677855,72.82503089,Club Ren,19.07264751868592,72.83206366613096,Nightclub
Khar Danda,19.07677855,72.82503089,Maroosh,19.07096205641255,72.82338157786442,Middle Eastern Restaurant
Khar Danda,19.07677855,72.82503089,Khar Gymkhana - Poolside,19.070447636428643,72.83160487452561,Pool
Khar Danda,19.07677855,72.82503089,Burgs,19.070780171588176,72.8228394967204,Burger Joint
Khar Danda,19.07677855,72.82503089,Shankh Recording Studio,19.073877370309003,72.83384360758069,Music Venue
Khar Danda,19.07677855,72.82503089,Cafe Coffee Day,19.074861526489258,72.82667541503906,Café
Khar Danda,19.07677855,72.82503089,Thalassa,19.075005,72.82705,Mediterranean Restaurant
Khar Danda,19.07677855,72.82503089,Pastaa Bastta,19.070723062315945,72.82311712015458,Italian Restaurant
Khar Danda,19.07677855,72.82503089,Noodle Town,19.070852735124124,72.8231243335377,Noodle House
Khar Danda,19.07677855,72.82503089,United Colors of Benetton,19.0771284852764,72.83450356224128,Clothing Store
Khar Danda,19.07677855,72.82503089,Cafe Coffee Day,19.07048190884443,72.82257992001314,Coffee Shop
Khar Danda,19.07677855,72.82503089,Manju Dosa,19.07562627781871,72.8311243836952,Snack Place
Khar Danda,19.07677855,72.82503089,WOW Popcorn,19.070771839444937,72.82299594678956,Fast Food Restaurant
Khar Danda,19.07677855,72.82503089,Wok In The Box,19.070851425107552,72.82313386390172,Asian Restaurant
Khar Danda,19.07677855,72.82503089,Dumpling King,19.07091930569175,72.82329182081597,Dim Sum Restaurant
Khar Danda,19.07677855,72.82503089,Cafe Coffee Day,19.084462,72.829646,Coffee Shop
Khar Danda,19.07677855,72.82503089,Subway,19.070804823639595,72.82294513216819,Sandwich Place
Khar Danda,19.07677855,72.82503089,Wafflist,19.070703638599802,72.82289513868865,Dessert Shop
Khar Danda,19.07677855,72.82503089,Open Affair,19.070793289169835,72.82308090742485,Restaurant
Khar Danda,19.07677855,72.82503089,Mezbaan,19.07066451014694,72.82250299100305,Indian Restaurant
Khar Danda,19.07677855,72.82503089,Muktananda Park,19.081793840452097,72.83238721154669,Park
Khar Danda,19.07677855,72.82503089,Food Inn,19.084446934468208,72.8296113462097,Indian Restaurant
Dindoshi,19.1740198,72.86952190000001,The Westin Mumbai Garden City,19.172654033012886,72.86051818993221,Hotel
Dindoshi,19.1740198,72.86952190000001,PVR Cinemas,19.174015546303206,72.86048474236073,Multiplex
Dindoshi,19.1740198,72.86952190000001,Green Court Restaurant and Bar,19.175463,72.868763,Bar
Dindoshi,19.1740198,72.86952190000001,British Brewing Company (BBC),19.174185539876003,72.86050380312344,Brewery
Dindoshi,19.1740198,72.86952190000001,Starbucks,19.174176529468784,72.86035031439596,Coffee Shop
Dindoshi,19.1740198,72.86952190000001,MadOverDonuts,19.17390200286714,72.8601847855188,Donut Shop
Dindoshi,19.1740198,72.86952190000001,Eighteen Lounge and Bar,19.172647832713963,72.8605130182904,Hotel Bar
Dindoshi,19.1740198,72.86952190000001,Oberoi Mall,19.174060778462177,72.86041166009241,Shopping Mall
Dindoshi,19.1740198,72.86952190000001,Seasonal Tastes,19.172610808470896,72.86048871587312,Breakfast Spot
Dindoshi,19.1740198,72.86952190000001,Golds gym,19.17739857874948,72.86399490413922,Gym
Dindoshi,19.1740198,72.86952190000001,Krispy Kreme,19.174017434045346,72.86045269915425,Donut Shop
Dindoshi,19.1740198,72.86952190000001,Theobroma,19.173968708895238,72.86007403705766,Bakery
Dindoshi,19.1740198,72.86952190000001,Kangan,19.17270290848535,72.86053915939284,Indian Restaurant
Dindoshi,19.1740198,72.86952190000001,Maharaja Bhog,19.173974381078395,72.86038137347764,Vegetarian / Vegan Restaurant
Dindoshi,19.1740198,72.86952190000001,Cafe Coffee Day,19.172701345646402,72.87421873817938,Café
Dindoshi,19.1740198,72.86952190000001,Mainland China Asia kitchen,19.17390935262629,72.8604429376912,Asian Restaurant
Dindoshi,19.1740198,72.86952190000001,Subway,19.174024071568,72.86013873048348,Sandwich Place
Dindoshi,19.1740198,72.86952190000001,Taco Bell,19.173897345909513,72.86018431736252,Fast Food Restaurant
Dindoshi,19.1740198,72.86952190000001,Crossword Bookstore,19.174021568483962,72.860534831935,Bookstore
Dindoshi,19.1740198,72.86952190000001,Burger King,19.173832385210652,72.86025709050789,Fast Food Restaurant
Dindoshi,19.1740198,72.86952190000001,Central,19.173950906785635,72.86059723208967,Clothing Store
Dindoshi,19.1740198,72.86952190000001,Java Grind,19.172765448459803,72.8650651602303,Coffee Shop
Dindoshi,19.1740198,72.86952190000001,Pvr Icon Play House,19.173827,72.860777,Multiplex
Dindoshi,19.1740198,72.86952190000001,Prego,19.17264951590775,72.86033944580221,Italian Restaurant
Dindoshi,19.1740198,72.86952190000001,Croma,19.173926949574945,72.8602721793904,Electronics Store
Dindoshi,19.1740198,72.86952190000001,Olive Bistro,19.173985019142982,72.86045984659646,Bistro
Dindoshi,19.1740198,72.86952190000001,McDonald's,19.17400107458081,72.86030578288654,Fast Food Restaurant
Dindoshi,19.1740198,72.86952190000001,Natural Ice Cream,19.174903705159014,72.86798173348116,Ice Cream Shop
Dindoshi,19.1740198,72.86952190000001,McDonald's,19.17361595714676,72.86383948924278,Fast Food Restaurant
Dindoshi,19.1740198,72.86952190000001,Goregaon Social,19.174062427979056,72.86042845148286,Bar
Dindoshi,19.1740198,72.86952190000001,Cream centre,19.17405260072039,72.86041277236086,Vegetarian / Vegan Restaurant
Dindoshi,19.1740198,72.86952190000001,Farzi Cafe,19.174011320521853,72.86049284298517,Indian Restaurant
Dindoshi,19.1740198,72.86952190000001,Ratnagiri Malwani Food,19.175968682117446,72.87426773442313,Seafood Restaurant
Dindoshi,19.1740198,72.86952190000001,Classic Restaurant,19.175635684501987,72.86938977267151,Restaurant
Dindoshi,19.1740198,72.86952190000001,Domino's Pizza,19.172,72.874,Pizza Place
Dindoshi,19.1740198,72.86952190000001,KFC,19.173913003050224,72.8601917067111,Fast Food Restaurant
Dindoshi,19.1740198,72.86952190000001,Yashodham Katta,19.173975495360388,72.86570870015632,Garden Center
Dindoshi,19.1740198,72.86952190000001,Lifestyle,19.173988789309714,72.86045102689869,Shopping Mall
Dindoshi,19.1740198,72.86952190000001,Food Court-  Oberoi Mall,19.17396770510873,72.86019506337364,Snack Place
Dindoshi,19.1740198,72.86952190000001,Sahakari Bhandar,19.172392460398825,72.86560485548425,Convenience Store
Dindoshi,19.1740198,72.86952190000001,Amul Scooping Parlour,19.173295356190664,72.8741603531495,Smoke Shop
Dindoshi,19.1740198,72.86952190000001,kailash parbat,19.17396963036536,72.86398948818204,Indian Restaurant
Dindoshi,19.1740198,72.86952190000001,Food court,19.17388645291265,72.86021084168014,Food Court
Dindoshi,19.1740198,72.86952190000001,Aromas Of China,19.174005103929055,72.86033756452709,Chinese Restaurant
Dindoshi,19.1740198,72.86952190000001,Hotel Samadhan,19.17574119567871,72.877685546875,Seafood Restaurant
Dindoshi,19.1740198,72.86952190000001,Levi's store,19.17409740642318,72.86059718177059,Men's Store
Dindoshi,19.1740198,72.86952190000001,Maroosh,19.173964088563665,72.86019769473764,Middle Eastern Restaurant
Dindoshi,19.1740198,72.86952190000001,PVR audi 6 oberoi mall,19.174059873818337,72.86020487116188,Multiplex
Sunder Nagar,19.173,72.8415,Mad Over Donuts,19.173075095778774,72.83568481546911,Donut Shop
Sunder Nagar,19.173,72.8415,Natural's Ice Cream,19.173182138794544,72.8357450720459,Ice Cream Shop
Sunder Nagar,19.173,72.8415,Made in Punjab,19.17310154028343,72.83569165899783,Indian Restaurant
Sunder Nagar,19.173,72.8415,Indigo Deli,19.17307464160996,72.83571773733065,Deli / Bodega
Sunder Nagar,19.173,72.8415,Slice of Lime,19.178670267418436,72.84010747917775,Lounge
Sunder Nagar,19.173,72.8415,5 Spice,19.176805138392304,72.83799919632237,Chinese Restaurant
Sunder Nagar,19.173,72.8415,Joeys Pizza,19.179429315681627,72.83746679187674,Pizza Place
Sunder Nagar,19.173,72.8415,Inox Cinemas,19.173099432367607,72.83573231176842,Multiplex
Sunder Nagar,19.173,72.8415,INOX,19.173140824695256,72.83571026387521,Multiplex
Sunder Nagar,19.173,72.8415,Qutuz Irani Tea,19.179509269751975,72.83600531472965,Tea Room
Sunder Nagar,19.173,72.8415,Inorbit Mall,19.17306538569318,72.83575461186564,Shopping Mall
Sunder Nagar,19.173,72.8415,Hangout,19.176828244661436,72.8376817703247,Dessert Shop
Sunder Nagar,19.173,72.8415,Lifestyle,19.173099118302385,72.83567021919836,Clothing Store
Sunder Nagar,19.173,72.8415,Crossword Bookstore,19.172965988459588,72.83561473088699,Bookstore
Sunder Nagar,19.173,72.8415,Sapre,19.16662147339827,72.84754674423122,Fast Food Restaurant
Sunder Nagar,19.173,72.8415,Maharaja Bhog,19.1730734217199,72.835716378086,Indian Restaurant
Sunder Nagar,19.173,72.8415,HyperCITY,19.171223859349794,72.83538248683949,Department Store
Sunder Nagar,19.173,72.8415,Cafe Chokolade,19.17948455307245,72.83703537395846,Café
Sunder Nagar,19.173,72.8415,One Fitness Hub & Spa,19.18012381015311,72.83631888385793,Gym
Sunder Nagar,19.173,72.8415,The Irish House,19.17302408438187,72.83581369149988,Pub
Sunder Nagar,19.173,72.8415,Food Court,19.17321247608711,72.83573365242557,Food Court
Sunder Nagar,19.173,72.8415,KFC,19.173035495232494,72.83571170052117,Fast Food Restaurant
Sunder Nagar,19.173,72.8415,Imax @ Inox Inorbit Mall,19.172935,72.835669,Multiplex
Sunder Nagar,19.173,72.8415,Zephyr,19.17622460523743,72.83697131933715,Bar
Sunder Nagar,19.173,72.8415,Starbucks,19.172780672283633,72.83515625720212,Coffee Shop
Sunder Nagar,19.173,72.8415,Shoppers Stop,19.172283313784348,72.8357183933258,Clothing Store
Sunder Nagar,19.173,72.8415,Coffee King,19.17903919277852,72.8354883365675,Coffee Shop
Sunder Nagar,19.173,72.8415,Cafe coffee day,19.17673214725983,72.83713820053725,Café
Sunder Nagar,19.173,72.8415,Chili's American Grill & Bar,19.173360907681126,72.8355485411668,New American Restaurant
Sunder Nagar,19.173,72.8415,Cream Centre,19.17323855736456,72.83567646595577,Vegetarian / Vegan Restaurant
Sunder Nagar,19.173,72.8415,iStore,19.17309707765046,72.83573612875757,Electronics Store
Sunder Nagar,19.173,72.8415,McDonald's,19.1732417071306,72.83572937911484,Fast Food Restaurant
Sunder Nagar,19.173,72.8415,Greens,19.176688296265986,72.83706475219351,Fast Food Restaurant
Sunder Nagar,19.173,72.8415,Sernyaa Tibetan Restaurant,19.17950554570445,72.83709899963925,Dumpling Restaurant
Sunder Nagar,19.173,72.8415,5D The Food Domain,19.178762889859964,72.83471730399049,Fast Food Restaurant
Sunder Nagar,19.173,72.8415,Infinity mall,19.177329113110414,72.83581113692749,Shopping Mall
Sunder Nagar,19.173,72.8415,Fire Bowl,19.176653720306295,72.84197903649516,Chinese Restaurant
Sunder Nagar,19.173,72.8415,"VALINO ""food,music and wine""",19.179980268685984,72.83667084417746,Italian Restaurant
Sunder Nagar,19.173,72.8415,Carter's Blue,19.178904556700168,72.83528921512384,Restaurant
Sunder Nagar,19.173,72.8415,Barista,19.17312850287069,72.83571438082275,Coffee Shop
Sunder Nagar,19.173,72.8415,Subway,19.17318444595524,72.83573528439004,Sandwich Place
Sunder Nagar,19.173,72.8415,Cafe Coffee Day,19.171480804881632,72.83548225482843,Coffee Shop
Sunder Nagar,19.173,72.8415,H&M,19.173179441959363,72.83575096225833,Clothing Store
Sunder Nagar,19.173,72.8415,Jango's Multi Cuisine,19.17981130686485,72.8364862093119,Diner
Sunder Nagar,19.173,72.8415,Food First,19.174282369498936,72.84452346589792,Diner
Sunder Nagar,19.173,72.8415,Image Restaurant,19.173136439137036,72.84511196958887,Indian Restaurant
Sunder Nagar,19.173,72.8415,Maroosh,19.173187021021025,72.83573648201856,Middle Eastern Restaurant
Sunder Nagar,19.173,72.8415,Chincholi Bunder,19.178879027642044,72.83606627438296,Outdoors & Recreation
Sunder Nagar,19.173,72.8415,Costa Coffee,19.17340851845138,72.83555312941908,Coffee Shop
Sunder Nagar,19.173,72.8415,Subkuchh,19.17475042083879,72.83677643216296,Fast Food Restaurant
Sunder Nagar,19.173,72.8415,Timezone,19.17324736841991,72.83574836785687,Arcade
